id_author_1,id_author_2,CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
1881378,1889938,6,3.372699835381325,0.75,49,1.0107142857142857,1.0,0,-1
1881378,1890664,4,2.163029961668864,0.5,35,0.6285714285714286,1.0,3,-1
1881378,1897676,6,3.372699835381325,0.75,49,1.0107142857142857,1.0,0,-1
1881378,1953383,4,2.163029961668864,0.5,35,0.6285714285714286,1.0,3,-1
1881378,1954967,6,3.372699835381325,0.75,49,1.0107142857142857,1.0,3,-1
1881378,1991292,4,2.0225933740722404,0.5,35,0.5535714285714286,1.0,0,-1
1881436,1907462,4,2.3449031506418234,0.4444444444444444,40,0.7250000000000001,1.0,5,-1
1881436,1933157,4,2.3449031506418234,0.4444444444444444,40,0.7250000000000001,1.0,5,-1
1881436,1954711,4,2.2044665630451994,0.6666666666666666,25,0.65,1.0,5,-1
1881436,1954761,4,2.2044665630451994,0.6666666666666666,25,0.65,1.0,5,-1
1881436,1955069,4,2.2044665630451994,0.6666666666666666,25,0.65,1.0,5,-1
1881612,1882242,2,0.9102392266268373,0.25,24,0.2222222222222222,0.5,3,-1
1881612,1886214,3,1.8978146542023822,0.3,36,0.6111111111111112,1.0,4,-1
1881612,1893828,3,1.631586747071319,0.6,16,0.4722222222222222,1.0,4,-1
1881612,1901718,2,0.9102392266268373,0.25,24,0.2222222222222222,0.5,5,-1
1881612,1908849,3,1.897814654202382,0.3,36,0.6111111111111112,1.0,5,-1
1881612,1916162,3,1.631586747071319,0.6,16,0.4722222222222222,1.0,4,-1
1881612,1974884,2,0.9102392266268373,0.25,24,0.2222222222222222,0.5,3,-1
1881612,2028505,2,0.9102392266268373,0.25,24,0.2222222222222222,0.5,3,-1
1881612,2033837,2,0.9102392266268373,0.25,24,0.2222222222222222,0.5,3,-1
1881925,1904337,5,2.7905531327562363,0.7142857142857143,36,0.8333333333333333,1.0,6,-1
1881925,1915089,5,2.7905531327562363,0.7142857142857143,36,0.8333333333333333,1.0,6,-1
1881925,1973576,5,2.7905531327562363,0.7142857142857143,36,0.8333333333333333,1.0,6,-1
1881925,1987060,5,2.7905531327562363,0.7142857142857143,36,0.8333333333333333,1.0,8,-1
1881925,1987104,5,2.7905531327562363,0.7142857142857143,36,0.8333333333333333,1.0,8,-1
1881925,1993432,5,2.7905531327562363,0.7142857142857143,36,0.8333333333333333,1.0,6,-1
1882058,1883031,1,1.4426950408889634,0.3333333333333333,4,0.5,1.0,2,-1
1882058,1912266,1,1.4426950408889634,0.3333333333333333,4,0.5,1.0,0,-1
1882171,1883180,2,1.8204784532536746,0.5,9,0.6666666666666666,1.0,0,-1
1882171,1884417,2,1.8204784532536746,0.5,9,0.6666666666666666,1.0,0,-1
1882171,1955873,2,1.8204784532536746,0.5,9,0.6666666666666666,1.0,0,-1
1882235,1882281,5,2.936013772599834,0.7142857142857143,36,0.9095238095238094,1.0,0,1
1882235,1882775,4,2.358891122221718,0.5714285714285714,30,0.7333333333333334,1.0,6,-1
1882235,1887146,4,2.3588911222217184,0.5714285714285714,30,0.7333333333333334,1.0,6,-1
1882235,1935455,4,2.358891122221718,0.5714285714285714,30,0.7333333333333334,1.0,4,-1
1882235,1953866,5,2.936013772599834,0.7142857142857143,36,0.9095238095238094,1.0,4,1
1882242,1886214,5,2.6875621195184074,0.5,54,0.7777777777777777,1.0,6,-1
1882242,1893828,2,0.9102392266268373,0.25,24,0.2222222222222222,0.5,3,-1
1882242,1901718,5,2.5845711062805794,0.7142857142857143,36,0.7222222222222222,1.0,6,-1
1882242,1908849,5,2.6875621195184074,0.5,54,0.7777777777777777,1.0,6,-1
1882242,1916162,2,0.9102392266268373,0.25,24,0.2222222222222222,0.5,3,-1
